,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
10,2009-01-16,aapl,3.010714054107666,3.01357102394104,2.871428966522217,2.4924817085266113,1047625600.0,4.0,-0.03048956876130582,2.9408586818024487,2.453741969678486,25.528065122788746,-137.11957471664044,40.64146579007811,2.6973003257404673,2.6973003257404673,46.11000061035156,0.0
11,2009-01-20,aapl,2.9260709285736084,2.9285709857940674,2.7928569316864014,2.3674476146698,919914800.0,1.0,-0.0417477053824995,2.9701382364815982,2.369486963154225,20.26729122413802,-150.1264117489429,48.995662102889455,2.6698125998179116,2.6698125998179116,56.650001525878906,0.0
12,2009-01-21,aapl,2.8353569507598877,2.9600000381469727,2.8324999809265137,2.507617235183716,1089270000.0,2.0,-0.04162531865567587,2.9586228773379246,2.3560491892772535,35.64703220393413,-98.57391914681016,40.53814826263513,2.657336033307589,2.657336033307589,46.41999816894531,0.0
13,2009-01-22,aapl,3.1442859172821045,3.2142860889434814,3.065000057220459,2.675034999847412,1409528400.0,3.0,-0.03129019195128535,2.948221836690058,2.368978653716524,48.032564739972756,4.324688587052092,5.738249111851055,2.658600245203291,2.658600245203291,47.290000915527344,0.0
14,2009-01-23,aapl,3.1007139682769775,3.2096428871154785,3.0892860889434814,2.675034999847412,763770000.0,4.0,-0.023096720379843116,2.9389112551733043,2.380480535852493,48.032564739972756,7.599102738520854,5.738249111851055,2.6596958955128986,2.6596958955128986,47.27000045776367,0.0
15,2009-01-26,aapl,3.1735711097717285,3.248929023742676,3.1535708904266357,2.7137861251831055,692238400.0,0.0,-0.014239021147238962,2.934176591738142,2.3919764779964314,50.39729058086329,32.525791462226245,10.916766791773822,2.6630765348672867,2.6630765348672867,45.689998626708984,0.0
16,2009-01-27,aapl,3.2210710048675537,3.2696430683135986,3.2049999237060547,2.7467851638793945,618038400.0,1.0,-0.005264954906177177,2.9336140614149486,2.402387082321049,52.309018151583174,50.46781850655358,13.592308007694074,2.668000571867999,2.668000571867999,42.25,0.0
17,2009-01-28,aapl,3.2899999618530273,3.392857074737549,3.267857074737549,2.851836919784546,861406000.0,2.0,0.008295861553609729,2.9500788771676456,2.4063485274479683,57.68041553330072,98.80827992901654,27.44788512516594,2.678213702307807,2.678213702307807,39.65999984741211,0.0
18,2009-01-29,aapl,3.3246428966522217,3.369286060333252,3.307142972946167,2.8155086040496826,592729200.0,3.0,0.01628615508871789,2.95705146286011,2.4138280366757012,55.44638324172304,88.98164284509802,27.447885125165918,2.6854397497679057,2.6854397497679057,42.630001068115234,0.0
19,2009-01-30,aapl,3.307142972946167,3.3435709476470947,3.2146430015563965,2.728621482849121,651478800.0,4.0,0.016584441803376926,2.9526706563096785,2.422527016534255,50.59768543079869,49.01059418931747,12.03653164734599,2.6875988364219667,2.6875988364219667,44.84000015258789,0.0
20,2009-02-02,aapl,3.182142972946167,3.2857139110565186,3.174999952316284,2.7703988552093506,558247200.0,0.0,0.01938009549247477,2.9551102944597156,2.4223882368818375,52.656972498623226,37.54417080521567,6.1556760143371125,2.691541694459461,2.691541694459461,45.52000045776367,0.0
21,2009-02-03,aapl,3.2828569412231445,3.3350000381469727,3.2242860794067383,2.8149020671844482,599309200.0,1.0,0.024298709364396487,2.946820260494832,2.425834344416972,54.73616378663763,63.20681955335587,12.275291472250757,2.697148984128779,2.697148984128779,43.060001373291016,0.0
22,2009-02-04,aapl,3.3292860984802246,3.4375,3.325000047683716,2.832158327102661,808421600.0,2.0,0.028997617282796373,2.949398240986956,2.4248608494366275,55.519745437452556,100.64008306852121,23.38254202685197,2.7030189555624258,2.7030189555624258,43.849998474121094,0.0
23,2009-02-05,aapl,3.313214063644409,3.4732139110565186,3.307857036590576,2.920257568359375,749246400.0,3.0,0.03836144000897601,2.9763828044415686,2.4143760199068813,59.24583783024748,113.91881767985875,26.83300414284897,2.712070564428965,2.712070564428965,43.72999954223633,0.0
24,2009-02-06,aapl,3.4649999141693115,3.5714290142059326,3.4642860889434814,3.018951416015625,687209600.0,4.0,0.05205179671691873,3.0189486517803106,2.3930627808673943,62.852134033692515,165.3301219634876,35.38708619177531,2.7243457984924317,2.7243457984924317,43.369998931884766,0.0
25,2009-02-09,aapl,3.5714290142059326,3.6785709857940674,3.5535709857940674,3.1034157276153564,715010800.0,0.0,0.06802983019858688,3.08397142096418,2.3641572077665938,65.55094900605425,194.84705771262625,43.13913820687934,2.7389254111510057,2.7389254111510057,43.63999938964844,0.0
26,2009-02-10,aapl,3.618928909301758,3.6610710620880127,3.4664289951324463,2.9617323875427246,849060800.0,1.0,0.0696412207694248,3.112481733045988,2.363408331193514,58.21219976565831,142.7369944650284,29.618536937857503,2.747177521387736,2.747177521387736,46.66999816894531,0.0
27,2009-02-11,aapl,3.441786050796509,3.511070966720581,3.4203569889068604,2.9311556816101074,674973600.0,2.0,0.0678995953935786,3.1337037165865005,2.3697661558881697,56.79271459600976,100.17011693689084,23.049656512308072,2.7537481699671065,2.7537481699671065,44.529998779296875,0.0
28,2009-02-12,aapl,3.422499895095825,3.5625,3.422499895095825,3.0053277015686035,817188400.0,3.0,0.07109790138567496,3.162183946371467,2.383488351106255,59.284168323075825,114.24311022688718,27.437693244986633,2.762423326229227,2.762423326229227,41.25,0.0
29,2009-02-13,aapl,3.5353569984436035,3.5692861080169678,3.504286050796509,3.0019965171813965,608977600.0,4.0,0.0725275654830777,3.1804378952787093,2.4130072150423354,59.12576858254539,120.36716616388489,28.01667872942356,2.770409099260966,2.770409099260966,42.93000030517578,0.0
30,2009-02-17,aapl,3.4596428871154785,3.4657139778137207,3.367142915725708,2.8618273735046387,678238400.0,1.0,0.06255227952375364,3.1718507504219917,2.458528926396856,52.96567575948013,57.47382276243604,9.194334858401499,2.7742236693700155,2.7733580758494716,48.65999984741211,0.0
31,2009-02-18,aapl,3.3946430683135986,3.4232139587402344,3.311429023742676,2.8569836616516113,684779200.0,2.0,0.05367798351178665,3.127498692273188,2.5518345892438408,52.76914088892607,41.85734411837985,2.6407335747486216,2.774011747042338,2.7759713754057884,48.459999084472656,0.0
32,2009-02-19,aapl,3.3346428871154785,3.3660709857940674,3.2182140350341797,2.7440614700317383,922804400.0,3.0,0.03775957406993058,3.0984121834714045,2.6045655215304264,48.43476518064952,2.9035276126166365,7.308833943275333,2.7716100136439006,2.775004408576272,47.08000183105469,0.0
33,2009-02-20,aapl,3.192857027053833,3.299999952316284,3.1785709857940674,2.761013984680176,750316000.0,4.0,0.026140454010372238,3.092561286363433,2.619014317121674,49.08426145532746,-10.707256250153698,11.221193449975498,2.771801805496216,2.7745929255205044,49.29999923706055,0.0
34,2009-02-23,aapl,3.273214101791382,3.2857139110565186,3.0896430015563965,2.6323485374450684,786982000.0,0.0,0.007122579949693897,3.097937789718265,2.6093691675266077,44.66695921856483,-44.23062575016719,19.380881351322486,2.7659992456436155,2.7705288001469204,52.619998931884766,0.0
35,2009-02-24,aapl,3.12321400642395,3.2460711002349854,3.107142925262451,2.7322540283203125,807105600.0,1.0,-0.0003226789854657852,3.096765714358034,2.6123880332005593,48.39721551485095,-30.800230526772513,19.38088135132248,2.7656662543614705,2.7694656120406256,45.4900016784668,0.0
36,2009-02-25,aapl,3.2092859745025635,3.318571090698242,3.1875,2.7598021030426025,833053200.0,2.0,-0.004063171590988013,3.0962640998606696,2.6141913416142453,49.370814751234576,-4.722871355546806,9.965306754032142,2.768189056714376,2.7692044361217603,44.66999816894531,0.0
37,2009-02-26,aapl,3.2857139110565186,3.318571090698242,3.177143096923828,2.700162172317505,629868400.0,3.0,-0.011466437938203011,3.098474860173101,2.5968131065551097,47.36923634948294,-17.00881910172357,11.036772365862763,2.769682542483012,2.767387534442701,44.65999984741211,0.0
38,2009-02-27,aapl,3.14035701751709,3.260714054107666,3.131071090698242,2.7037956714630127,706658400.0,4.0,-0.016852012495558455,3.1007543692482065,2.583362304221337,47.50337221234021,-35.496257510960646,15.801557426999132,2.7736989498138427,2.765756973853478,46.349998474121094,0.0
39,2009-03-02,aapl,3.1471428871154785,3.257143020629883,3.131071090698242,2.6623196601867676,770929600.0,0.0,-0.024042298705057696,3.105144427962215,2.572342063241093,46.11550665333536,-48.551773921192094,15.801557426999135,2.778300658861796,2.76317104101181,52.650001525878906,0.0
40,2009-03-03,aapl,3.1760709285736084,3.2407140731811523,3.13857102394104,2.675337314605713,724340400.0,1.0,-0.028397356136630858,3.1087855029707705,2.559194834172174,46.6218504374882,-54.333744609221334,15.80155742699915,2.7843958457310993,2.7610287550019055,50.93000030517578,0.0
41,2009-03-04,aapl,3.2207140922546387,3.313214063644409,3.194643020629883,2.7601053714752197,741403600.0,2.0,-0.024965337812298927,3.1079332166075453,2.554567450964476,49.79954450853017,-25.79180359928157,4.992609459509896,2.7974844376246133,2.7610067696798417,47.560001373291016,0.0
42,2009-03-05,aapl,3.2307140827178955,3.2810709476470947,3.1589291095733643,2.6895670890808105,706899200.0,3.0,-0.02742924406981384,3.1079611414556987,2.540280402314138,47.371898982973036,-61.82815368844405,9.443547864741689,2.8035494327545165,2.759345381758934,50.16999816894531,0.0
43,2009-03-06,aapl,3.1549999713897705,3.1571431159973145,2.940356969833374,2.5823965072631836,1011147200.0,4.0,-0.03732606927852666,3.106759377742436,2.507696059917781,44.00063463304418,-149.3649590631209,30.687182904448317,2.800461483001709,2.755323816429485,49.33000183105469,0.0
44,2009-03-09,aapl,3.0064289569854736,3.128571033477783,2.9489290714263916,2.51609468460083,698297600.0,0.0,-0.04978402973316909,3.0910575585625772,2.4731122059561605,42.083903633306896,-159.33104769263238,30.687182904448317,2.7951634724934897,2.7500076134999594,49.68000030517578,0.0
45,2009-03-10,aapl,3.0310709476470947,3.184643030166626,3.012856960296631,2.683208703994751,844258800.0,1.0,-0.04599676910133832,3.0329680218931143,2.4891810402635626,47.99121189993248,-99.73409819732771,22.278315774899678,2.7941442251205446,2.7485554632933242,44.369998931884766,0.0
46,2009-03-11,aapl,3.2074999809265137,3.35964298248291,3.1992859840393066,2.8058197498321533,846372800.0,2.0,-0.03296694869030814,3.009433439660664,2.497124358724956,51.728216770951185,-7.675472982391423,0.6683921930630188,2.796112044652303,2.7497738523686186,43.61000061035156,0.0
47,2009-03-12,aapl,3.317857027053833,3.4492859840393066,3.2857139110565186,2.916926383972168,768457200.0,3.0,-0.013726487274153154,3.006712930048183,2.498421938573643,54.77445845819959,46.49371709915488,8.213858967362993,2.798281693458557,2.7532561967770257,41.18000030517578,0.0
48,2009-03-13,aapl,3.43928599357605,3.4714291095733643,3.393213987350464,2.9042112827301025,601168400.0,4.0,0.0005067475894890983,2.9838873442980125,2.511135882439963,54.36827739172501,65.02869631392127,10.303593829894341,2.801238449414571,2.7563369128168844,42.36000061035156,0.0
49,2009-03-16,aapl,3.447499990463257,3.4782140254974365,3.3635709285736084,2.8887715339660645,797244000.0,0.0,0.010441351437416646,2.957036874925917,2.5266638534905255,53.86650811044674,53.98331472176802,6.823207301217758,2.8065767844518024,2.758985605239868,43.7400016784668,0.0
50,2009-03-17,aapl,3.4014289379119873,3.560357093811035,3.3953568935394287,3.01713490486145,786646000.0,1.0,0.028155453256046847,2.9924632942020577,2.5067681873500667,57.25906150762705,90.26857297401631,14.787592456080548,2.814801319440206,2.7640473562128403,40.79999923706055,0.0
51,2009-03-18,aapl,3.568213939666748,3.695713996887207,3.561429023742676,3.073444366455078,796037200.0,2.0,0.046124221620342354,3.039959148690019,2.480918403342452,58.639323458563524,137.82696850488549,25.938499327303283,2.8234193960825604,2.769997298717499,40.060001373291016,0.0
52,2009-03-19,aapl,3.637500047683716,3.68571400642395,3.580357074737549,3.076472520828247,500180800.0,3.0,0.059909629913402096,3.0900111628818947,2.4641074942302272,58.713496393050704,127.8657934484633,25.938499327303287,2.83156320254008,2.775779850078079,43.68000030517578,0.0
53,2009-03-20,aapl,3.646070957183838,3.682499885559082,3.5917859077453613,3.075563669204712,695587200.0,4.0,0.06995194883879163,3.1327898633914537,2.4527837621731217,58.6808231489506,119.6646441186582,25.938499327303283,2.8367400725682574,2.7813314022841276,45.88999938964844,0.0
54,2009-03-23,aapl,3.6682140827178955,3.8628571033477783,3.6339290142059326,3.2593283653259277,666397200.0,0.0,0.09148109173738872,3.213838862073922,2.434432746278739,62.988857483674316,167.3356386187459,38.942835564186076,2.844752637545268,2.790022256157615,43.22999954223633,0.0
55,2009-03-24,aapl,3.7985711097717285,3.9085710048675537,3.7639288902282715,3.224210023880005,640612000.0,1.0,0.10453437056521508,3.2744568483276066,2.4230103595810237,61.7167445225196,177.41909669720522,41.71568224389638,2.8487791140874226,2.7977756091526578,42.93000030517578,0.0
56,2009-03-25,aapl,3.8421430587768555,3.869999885559082,3.7092859745025635,3.223907470703125,646618000.0,2.0,0.11354219883335182,3.326846211108183,2.417031533566499,61.705638008456276,154.0220970978936,33.94320964672234,2.857518283526103,2.8052516067237185,42.25,0.0
57,2009-03-26,aapl,3.8510708808898926,3.927856922149658,3.8421430587768555,3.32623553276062,616252000.0,3.0,0.12737791927874698,3.3931937927123617,2.413291288006633,63.97397411950705,171.82726001992455,37.804113330254914,2.8706876118977864,2.8142340882071135,40.36000061035156,0.0
58,2009-03-27,aapl,3.865356922149658,3.876070976257324,3.799999952316284,3.234807252883911,492872800.0,4.0,0.12954125297876562,3.4316434915721734,2.4279427472889106,60.653228940049736,137.91959883942843,31.805655623724462,2.8783369302749633,2.821362446930449,41.040000915527344,0.0
59,2009-03-30,aapl,3.7325000762939453,3.750356912612915,3.6646430492401123,3.1633598804473877,502796000.0,0.0,0.12411031538586714,3.4504606109428315,2.4592296499443145,58.210568867595526,95.93389976692703,14.66848726851357,2.8837157090504966,2.8270624041557313,45.540000915527344,0.0
60,2009-03-31,aapl,3.766071081161499,3.8375000953674316,3.75,3.18243145942688,570080000.0,1.0,0.11994798215555402,3.467421507945278,2.4929781674239844,58.670185995204754,105.79551058788945,21.676780325241445,2.894402511914571,2.834313090642293,44.13999938964844,0.0
61,2009-04-01,aapl,3.7174999713897705,3.892857074737549,3.7103569507598877,3.2905113697052,589372000.0,2.0,0.1238725243043568,3.50118714199071,2.512253133201551,61.173631264919976,107.41367482597869,25.814170047199898,2.9088534355163573,2.841432591279348,42.279998779296875,0.0
62,2009-04-02,aapl,3.9335711002349854,4.098214149475098,3.9207139015197754,3.4122133255004883,812366800.0,3.0,0.13517137705760662,3.545286834275834,2.540418064558394,63.732610632362345,141.90053223463198,38.66289798603814,2.9311251640319824,2.8513675888379413,42.040000915527344,0.0
63,2009-04-03,aapl,4.078214168548584,4.147500038146973,4.054286003112793,3.5115129947662354,636241200.0,4.0,0.15034874320606617,3.5842408343028214,2.5943757132817127,65.64386216734476,150.08484158522623,41.27240235128074,2.956141797701518,2.8639718015988667,39.70000076293945,0.0
64,2009-04-06,aapl,4.105000019073486,4.2410712242126465,4.045713901519775,3.5859875679016113,658064400.0,0.0,0.1664276006828933,3.6072062364731776,2.678399599441434,66.99340225654649,148.44352108430456,45.94000635388783,2.9879297653834027,2.876964505513509,40.93000030517578,0.0
65,2009-04-07,aapl,4.161786079406738,4.166786193847656,4.078214168548584,3.481541872024536,536580800.0,1.0,0.16884195856703244,3.617057559189899,2.748381593527691,63.38139173341334,125.78870159265037,45.940006353887846,3.01290602684021,2.88928614060084,40.38999938964844,0.0
66,2009-04-08,aapl,4.122499942779541,4.1710710525512695,4.0921430587768555,3.5215041637420654,455630000.0,2.0,0.17197843192199613,3.639829113098412,2.797178481010169,64.14651506058911,120.64587061070978,46.16390274821417,3.038296095530192,2.9032425761222838,38.849998474121094,0.0
67,2009-04-09,aapl,4.229286193847656,4.285714149475098,4.212856769561768,3.6198954582214355,530756800.0,3.0,0.18028414394701286,3.6861856465736462,2.8211188549598623,65.95815641555615,135.72458558005061,51.865572046528186,3.0689538717269897,2.919318207105001,36.529998779296875,0.0
68,2009-04-13,aapl,4.286070823669434,4.320713996887207,4.25,3.639573097229004,389236400.0,0.0,0.18629754383561092,3.722902155529734,2.857938527453664,66.31034637298087,132.82296539891016,53.47365815415232,3.100146452585856,2.9369227011998493,37.810001373291016,0.0
69,2009-04-14,aapl,4.270357131958008,4.291786193847656,4.1875,3.581749200820923,454622000.0,1.0,0.18429100100347773,3.7323664278054585,2.917772021863426,64.2884699564735,114.06331798829645,44.27305546293853,3.1307941039403278,2.954547381401062,37.66999816894531,0.0
70,2009-04-15,aapl,4.185713768005371,4.223214149475098,4.134285926818848,3.5614662170410156,412882400.0,2.0,0.17900584534565134,3.7454450506579824,2.959126530228858,63.58495164993538,98.13505779892365,36.808471557103566,3.1603317340215047,2.9723637898763022,36.16999816894531,0.0
71,2009-04-16,aapl,4.256785869598389,4.398213863372803,4.242499828338623,3.6768100261688232,593446000.0,3.0,0.18199178683241968,3.7781116612668253,2.98679648559139,65.78743984830615,119.9851973739328,46.5332306195811,3.1908885558446247,2.9941864967346192,35.790000915527344,0.0
72,2009-04-17,aapl,4.32785701751709,4.4375,4.294642925262451,3.736450672149658,497495600.0,4.0,0.18699758873186179,3.8137384448014444,3.017167517188912,66.8596049958057,124.28523402105543,48.437463007910935,3.225784675280253,3.014667054017385,33.939998626708984,0.0
73,2009-04-20,aapl,4.347499847412109,4.392499923706055,4.255713939666748,3.6480493545532227,466466000.0,0.0,0.18175732555627144,3.8212378652737176,3.0669166652514903,63.79413869573011,105.42395357599561,43.041182030672964,3.2613064368565876,3.0308839599291484,39.18000030517578,0.0
74,2009-04-21,aapl,4.246070861816406,4.362143039703369,4.235713958740234,3.68619441986084,470685600.0,1.0,0.17861369679011574,3.8468488782986685,3.08399225768003,64.52027125719204,97.74783292780614,40.24125311480211,3.300309761365255,3.047736616929372,37.13999938964844,0.0
75,2009-04-22,aapl,4.379642963409424,4.476786136627197,4.32857084274292,3.6786272525787354,938767200.0,2.0,0.17351243149096351,3.8631546091022715,3.1131282497463006,64.25580660278567,106.50191721356194,46.641168731332236,3.3334903796513875,3.063817302385966,38.099998474121094,0.0
76,2009-04-23,aapl,4.5221428871154785,4.5428571701049805,4.411070823669434,3.796393632888794,945156800.0,3.0,0.17690887281952206,3.894244497935008,3.1392869771321306,66.46856903115108,119.90562010115009,49.943781746243026,3.366509509086609,3.081310776869456,37.150001525878906,0.0
77,2009-04-24,aapl,4.4514288902282715,4.46928596496582,4.391786098480225,3.7509844303131104,540764000.0,4.0,0.17393894943779076,3.918131851749247,3.157874513073141,64.86680837128843,102.6608247838092,47.102992999507734,3.3943114439646402,3.096296568711599,36.81999969482422,0.0
78,2009-04-27,aapl,4.389286041259766,4.464285850524902,4.380713939666748,3.776109218597412,480690000.0,0.0,0.1716292552039711,3.931122891759941,3.199013669633797,65.34481216470058,98.22190406107596,45.412186796333174,3.4233747084935504,3.112306578954061,38.31999969482422,0.0
79,2009-04-28,aapl,4.4053568840026855,4.507500171661377,4.4021430015563965,3.7509844303131104,455856800.0,1.0,0.1658628899635204,3.916420720407526,3.2724782959727836,64.43787292702201,97.15490717795478,47.910141646146656,3.4521151383717856,3.129345961411794,37.95000076293945,0.0
80,2009-04-29,aapl,4.458929061889648,4.5303568840026855,4.422500133514404,3.788522720336914,458110800.0,2.0,0.1624435071532062,3.89306227988978,3.3564458625815337,65.18472104055981,100.48449342031,49.22384840126193,3.477828065554301,3.1463146924972536,36.08000183105469,0.0
81,2009-04-30,aapl,4.507856845855713,4.535714149475098,4.461429119110107,3.809413194656372,498489600.0,3.0,0.1595765132264444,3.8805123605776553,3.4208859643887752,65.60062417504963,102.45425837503042,49.54268086117662,3.5023603598276773,3.1628898779551187,36.5,0.0
82,2009-05-01,aapl,4.492856979370117,4.569643020629883,4.492856979370117,3.852098226547241,397516000.0,4.0,0.15891109586495578,3.890277344560442,3.455109470510664,66.44783867815934,108.0096539379776,51.60016532619949,3.5282145500183106,3.179888876279195,35.29999923706055,0.0
83,2009-05-04,aapl,4.579999923706055,4.723214149475098,4.559999942779541,3.998324394226074,609358400.0,0.0,0.168226278276006,3.945433190552385,3.448634764464705,69.14119987770673,138.1495931980359,59.57568397816717,3.558973240852356,3.197856656710307,34.529998779296875,0.0
84,2009-05-05,aapl,4.705357074737549,4.744999885559082,4.682857036590576,4.017698764801025,398255200.0,1.0,0.17515030828832856,3.999318355452436,3.4379207192545955,69.47703535512802,145.7958751883231,60.561203138239705,3.5842522541681925,3.21450244585673,33.36000061035156,0.0
85,2009-05-06,aapl,4.761785984039307,4.767857074737549,4.650713920593262,4.011343002319336,473538800.0,2.0,0.17807223007376694,4.0315424357998495,3.4586767519366615,69.22138222290161,136.51824528995652,54.6161376199461,3.61049002011617,3.2296345671017965,32.45000076293945,0.0
86,2009-05-07,aapl,4.726070880889893,4.728213787078857,4.567856788635254,3.907198190689087,531776000.0,3.0,0.17003345276413118,4.039135609782445,3.489652980648769,65.15726767317915,108.0916951690021,40.30139220148612,3.6332663774490355,3.245392330487569,33.439998626708984,0.0
87,2009-05-08,aapl,4.6085710525512695,4.68678617477417,4.509285926818848,3.911135196685791,467964000.0,4.0,0.1621110449014922,4.052319430302261,3.5055931339753874,65.23708433537988,93.25173143209315,31.127808550194775,3.652763032913208,3.261725322405497,32.04999923706055,0.0
88,2009-05-11,aapl,4.548929214477539,4.677143096923828,4.539999961853027,3.922637939453125,404658800.0,0.0,0.15497308997116033,4.0653963940045825,3.5208226544954777,65.47611827336162,92.52185783408532,31.127808550194775,3.6756907224655153,3.277013826370239,32.869998931884766,0.0
89,2009-05-12,aapl,4.627142906188965,4.632500171661377,4.401785850524902,3.7667253017425537,609481600.0,1.0,0.13518826879329682,4.056369433622442,3.5483472249697816,59.71834810295207,49.8191344172849,11.473920280536557,3.695802903175354,3.2897593061129253,31.799999237060547,0.0
90,2009-05-13,aapl,4.400356769561768,4.429286003112793,4.263570785522461,3.617473602294922,595971600.0,2.0,0.1062506251391353,4.049019878437668,3.5612975186799467,54.934495762024625,-18.662225983335468,3.9201262786726288,3.710304307937622,3.3023534099260967,33.650001525878906,0.0
91,2009-05-14,aapl,4.277856826782227,4.411786079406738,4.275000095367432,3.722221851348877,447826400.0,3.0,0.09071738169441801,4.0470677603802345,3.5677908192553858,57.41142625891152,-13.491677122625589,3.920126278672643,3.7246946573257445,3.316774046421051,31.3700008392334,0.0
92,2009-05-15,aapl,4.368570804595947,4.450714111328125,4.34321403503418,3.7061784267425537,367567200.0,4.0,0.07623474772279204,4.047813562218443,3.5640177928764665,56.915775465825284,-5.43948344391681,0.5019725995317084,3.7344934940338135,3.332809329032898,33.119998931884766,0.0
93,2009-05-18,aapl,4.418929100036621,4.525000095367432,4.341785907745361,3.8342373371124268,458841600.0,0.0,0.07422786817076688,4.045598379501726,3.584851773849104,59.78276223860295,23.586225693688423,8.44892076913163,3.7452509721120197,3.350696384906769,30.239999771118164,0.0
94,2009-05-19,aapl,4.529285907745361,4.618214130401611,4.490714073181152,3.858457088470459,372422400.0,1.0,0.073740413745917,4.046656381767649,3.6010200384441426,60.29963664170621,65.82358165295793,17.307980530360783,3.7543332894643147,3.3711315274238585,28.799999237060547,0.0
95,2009-05-20,aapl,4.55821418762207,4.614643096923828,4.474999904632568,3.8106229305267334,388584000.0,2.0,0.06870444451967428,4.042716352563249,3.6181596354433423,58.75679069832352,49.49360100361141,15.297418204314598,3.7653026580810547,3.3891043424606324,29.030000686645508,0.0
96,2009-05-21,aapl,4.4696431159973145,4.527856826782227,4.3889288902282715,3.759459972381592,407946000.0,3.0,0.059896682889311936,4.042750935877843,3.6144316860780283,57.13914873667373,1.0347711157456623,4.7824548974797,3.773234518369039,3.4057653069496157,31.350000381469727,0.0
97,2009-05-22,aapl,4.430356979370117,4.434999942779541,4.348214149475098,3.708599090576172,297998400.0,4.0,0.04825814117535421,4.0446661235244585,3.6082779644577196,55.56594651965791,-41.56110483006723,0.16337395728058696,3.776191306114197,3.4225725889205934,32.630001068115234,0.0
98,2009-05-26,aapl,4.455714225769043,4.672500133514404,4.448214054107666,3.9592692852020264,636927200.0,1.0,0.0585770533127814,4.060205637794545,3.6110544568480942,61.03561140973329,80.00176661312854,21.689387493228388,3.7868478457132975,3.443497149149577,30.6200008392334,0.0
99,2009-05-27,aapl,4.7064290046691895,4.820713996887207,4.675356864929199,4.027993679046631,646422000.0,2.0,0.07147400907085322,4.085929952606298,3.6130310669096932,62.3500510682365,162.1878514041309,31.536747228991068,3.8017226616541544,3.4662583827972413,32.36000061035156,0.0
100,2009-05-28,aapl,4.76607084274292,4.835357189178467,4.715356826782227,4.089147090911865,487552800.0,3.0,0.08564026736811714,4.121936250809874,3.607087205763612,63.48398865795448,170.78643977827394,32.43404733868397,3.819312024116516,3.4898218790690105,31.670000076293945,0.0
101,2009-05-29,aapl,4.835357189178467,4.853570938110352,4.7803568840026855,4.1115498542785645,456534400.0,4.0,0.09754958845792716,4.158034281110339,3.601202841425367,63.89607041679721,171.85025087380234,33.59131115288624,3.833803351720174,3.5123459537823996,28.920000076293945,0.0
